item_id,movie_title,release_year,genre
1237,"Manchurian Candidate, The",1962,Film-Noir Thriller
1238,Brazil,1985,Sci-Fi
1239,Superman III,1983,Action Adventure Sci-Fi
1240,Zero Effect,1998,Comedy Thriller
1241,"Contender, The",2000,Drama Thriller
1242,House,1986,Comedy Horror
1243,House II: The Second Story,1987,Comedy Horror
1244,Mystery Train,1989,Comedy Crime Drama
1245,Barbarella,1968,Adventure Sci-Fi
1246,"Killing, The",1956,Crime Film-Noir
1247,Universal Soldier,1992,Action Sci-Fi
1248,Midnight Run,1988,Action Adventure Comedy Crime
1249,Party Girl,1995,Comedy
1250,Vertigo,1958,Mystery Thriller
1251,Small Time Crooks,2000,Comedy
1252,"American President, The",1995,Comedy Drama Romance
1253,Class,1983,Comedy
1254,Dead Again,1991,Mystery Romance Thriller
1255,Species,1995,Horror Sci-Fi
1256,Charade,1963,Comedy Mystery Romance Thriller
1257,Rope,1948,Thriller
1258,Marathon Man,1976,Thriller
1259,"Virgin Suicides, The",1999,Comedy Drama
1260,Terms of Endearment,1983,Comedy Drama
1261,Soldier,1998,Action Adventure Sci-Fi Thriller War
1262,Blame It on Rio,1984,Comedy Romance
1263,Jaws 2,1978,Action Horror
1264,Seven Days in May,1964,Thriller
1265,Firestarter,1984,Horror Thriller
1266,Repo Man,1984,Comedy Sci-Fi
1267,Rocky II,1979,Action Drama
1268,Body Heat,1981,Crime Thriller
1269,Carlito's Way,1993,Crime Drama
1270,Rocky III,1982,Action Drama
1271,Rocky IV,1985,Action Drama
1272,To Die For,1995,Comedy Drama
1273,Extremities,1986,Drama Thriller
1274,His Girl Friday,1940,Comedy
1275,Romeo Is Bleeding,1993,Crime Thriller
1276,Big Trouble in Little China,1986,Action Comedy
1277,Badlands,1973,Crime Drama
1278,"Long Goodbye, The",1973,Crime
1279,"Third Man, The",1949,Mystery Thriller
1280,"Killer, The",Die xue shuang xiong,Action Thriller
1281,F/X,1986,Action Crime Thriller
1282,Once Upon a Time in America,1984,Crime Drama Thriller
1283,"War Room, The",1993,Documentary
1284,For All Mankind,1989,Documentary
1285,Flirting With Disaster,1996,Comedy
1286,Dreamscape,1984,Adventure Crime Sci-Fi Thriller
1287,Until the End of the World,Bis ans Ende der Welt,Drama Sci-Fi
1288,Crimes and Misdemeanors,1989,Comedy
1289,"Faraway, So Close","In Weiter Ferne, So Nah!",Drama Fantasy
1290,"Dead Zone, The",1983,Horror Thriller
1291,Maximum Overdrive,1986,Horror
1292,Do the Right Thing,1989,Comedy Drama
1293,Bull Durham,1988,Comedy
1294,Who's Afraid of Virginia Woolf?,1966,Drama
1295,"Quick and the Dead, The",1995,Action Adventure Western
1296,Sixteen Candles,1984,Comedy
1297,Kids,1995,Drama
1298,History of the World: Part I,1981,Comedy
1299,Working Girl,1988,Comedy Drama
1300,Frances,1982,Drama
1301,Nine 1/2 Weeks,1986,Drama
1302,Blue Sky,1994,Drama Romance
1303,Risky Business,1983,Comedy
1304,Reality Bites,1994,Comedy Drama
1305,"Big Chill, The",1983,Comedy Drama
1306,Everyone Says I Love You,1996,Comedy Musical Romance
1307,"Englishman Who Went Up a Hill, But Came Down a Mountain, The",1995,Comedy Romance
1308,Stripes,1981,Comedy
1309,Muppets From Space,1999,Children's Comedy
1310,Canadian Bacon,1994,Comedy War
1311,Small Soldiers,1998,Animation Children's Fantasy War
1312,Operation Dumbo Drop,1995,Action Adventure Comedy War
1313,Eraserhead,1977,Drama Horror
1314,She's Gotta Have It,1986,Comedy Romance
1315,School Daze,1988,Drama
1316,Multiplicity,1996,Comedy
1317,Jungle Fever,1991,Drama Romance
1318,"Tigger Movie, The",2000,Animation Children's
1319,Forces of Nature,1999,Comedy Romance
1320,"Babysitter, The",1995,Drama Thriller
1321,"Honey, I Blew Up the Kid",1992,Children's Comedy Sci-Fi
1322,"Parent Trap, The",1998,Children's Drama
1323,"Craft, The",1996,Drama Horror
1324,My Life,1993,Drama
1325,North Dallas Forty,1979,Comedy Drama
1326,Hoosiers,1986,Drama
1327,Mercury Rising,1998,Action Drama Thriller
1328,Grumpier Old Men,1995,Comedy Romance
1329,Father of the Bride Part II,1995,Comedy
1330,She's the One,1996,Comedy Romance
1331,Red Dawn,1984,Action War
1332,Exit to Eden,1994,Comedy
1333,French Kiss,1995,Comedy Romance
1334,Forget Paris,1995,Comedy Romance
1335,St. Elmo's Fire,1985,Drama Romance
1336,Space Jam,1996,Adventure Animation Children's Comedy Fantasy
1337,"Specialist, The",1994,Action
1338,How Stella Got Her Groove Back,1998,Drama Romance
1339,Heathers,1989,Comedy
1340,I.Q.,1994,Comedy Romance
1341,Honeymoon in Vegas,1992,Comedy Romance
1342,Pink Floyd - The Wall,1982,Drama Musical War
1343,Diner,1982,Comedy Drama
1344,Extreme Measures,1996,Drama Thriller
1345,"Substitute, The",1996,Action
1346,Meatballs,1979,Comedy
1347,"Elephant Man, The",1980,Drama
1348,Major Payne,1994,Comedy
1349,Something to Talk About,1995,Comedy Drama Romance
1350,Married to the Mob,1988,Comedy
1351,Lawn Dogs,1997,Drama
1352,Airheads,1994,Comedy
1353,Bad Girls,1994,Western
1354,Hope Floats,1998,Comedy Drama Romance
1355,Milk Money,1994,Comedy Romance
1356,Miami Rhapsody,1995,Comedy
1357,Grease 2,1982,Comedy Musical Romance
1358,Fools Rush In,1997,Comedy Romance
1359,Tin Cup,1996,Comedy Romance
1360,Random Hearts,1999,Drama Romance
1361,Angels in the Outfield,1994,Children's Comedy
1362,"Client, The",1994,Drama Mystery Thriller
1363,Blue Chips,1994,Drama
1364,Bonfire of the Vanities,1990,Comedy
1365,First Blood,1982,Action
1366,Against All Odds,1984,Romance
1367,Poison Ivy,1992,Thriller
1368,One Crazy Summer,1986,Comedy
1369,It Takes Two,1995,Comedy
1370,About Last Night...,1986,Comedy Drama Romance
1371,That Old Feeling,1997,Comedy Romance
1372,My Fellow Americans,1996,Comedy
1373,"Butcher's Wife, The",1991,Comedy Romance
1374,Indecent Proposal,1993,Drama
1375,Days of Thunder,1990,Action Romance
1376,City Slickers II: The Legend of Curly's Gold,1994,Comedy Western
1377,Heaven Can Wait,1978,Comedy
1378,It Could Happen to You,1994,Drama Romance
1379,Rocky V,1990,Action Drama
1380,Addicted to Love,1997,Comedy Romance
1381,Pacific Heights,1990,Thriller
1382,Nothing in Common,1986,Comedy
1383,Breathless,1983,Action Drama Romance Thriller
1384,"Program, The",1993,Action Drama
1385,"Road to Wellville, The",1994,Comedy
1386,Fatal Instinct,1993,Comedy
1387,"Karate Kid, The",1984,Drama
1388,"Last Picture Show, The",1971,Drama
1389,Speechless,1994,Comedy Romance
1390,Speed 2: Cruise Control,1997,Action Romance Thriller
1391,"Lords of Flatbush, The",1974,Comedy
1392,With Honors,1994,Comedy Drama
1393,Problem Child,1990,Comedy
1394,When a Man Loves a Woman,1994,Drama
1395,Free Willy,1993,Adventure Children's Drama
1396,For Richer or Poorer,1997,Comedy
1397,"Flamingo Kid, The",1984,Comedy Drama
1398,Two if by Sea,1996,Comedy Romance
1399,"Natural, The",1984,Drama
1400,Flashdance,1983,Drama Romance
1401,Sommersby,1993,Drama Mystery Romance
1402,One Fine Day,1996,Drama Romance
1403,Homeward Bound II: Lost in San Francisco,1996,Adventure Children's
1404,Guilty as Sin,1993,Crime Drama Thriller
1405,Mouse Hunt,1997,Children's Comedy
1406,How to Be a Player,1997,Comedy
1407,Live Nude Girls,1995,Comedy
1408,Bed of Roses,1996,Drama Romance
1409,Sister Act 2: Back in the Habit,1993,Comedy
1410,Varsity Blues,1999,Comedy Drama
1411,"Blue Lagoon, The",1980,Adventure Drama Romance
1412,"Fabulous Baker Boys, The",1989,Drama Romance
1413,Flatliners,1990,Thriller
1414,"Pallbearer, The",1996,Comedy
1415,Sliver,1993,Thriller
1416,Porky's II: The Next Day,1983,Comedy
1417,"Hudsucker Proxy, The",1994,Comedy Romance
1418,I'll Do Anything,1994,Comedy Drama
1419,"Texas Chainsaw Massacre, The",1974,Horror
1420,George of the Jungle,1997,Children's Comedy
1421,If Lucy Fell,1996,Comedy Romance
1422,Porky's Revenge,1985,Comedy
1423,Threesome,1994,Comedy Romance
1424,My Tutor,1983,Drama
1425,White Men Can't Jump,1992,Comedy
1426,Lightning Jack,1994,Comedy Western
1427,Ruthless People,1986,Comedy
1428,Beautiful Girls,1996,Drama
1429,Boomerang,1992,Comedy Romance
1430,Picture Perfect,1997,Comedy Romance
1431,Easy Money,1983,Comedy
1432,"Man Without a Face, The",1993,Drama
1433,Single White Female,1992,Action
1434,Soul Man,1986,Comedy
1435,Mr. Wonderful,1993,Comedy Romance
1436,"Walk in the Clouds, A",1995,Drama Romance
1437,Down Periscope,1996,Comedy
1438,Hear My Song,1991,Comedy
1439,"Asphalt Jungle, The",1950,Crime Film-Noir
1440,Out of the Past,1947,Film-Noir
1441,Inherit the Wind,1960,Drama
1442,It Happened One Night,1934,Comedy
1443,Sunset Blvd.,a.k.a. Sunset Boulevard,Film-Noir
1444,Strangers on a Train,1951,Film-Noir Thriller
1445,Notorious,1946,Film-Noir Romance Thriller
1446,My Man Godfrey,1936,Comedy
1447,"Conversation, The",1974,Drama Mystery
1448,Bringing Up Baby,1938,Comedy
1449,"Scout, The",1994,Drama
1450,Blood Simple,1984,Drama Film-Noir
1451,"Seventh Seal, The","Sjunde inseglet, Det",Drama
1452,"Haunting, The",1963,Horror Thriller
1453,"Brothers McMullen, The",1995,Comedy
1454,Funny Face,1957,Comedy Musical
1455,Gaslight,1944,Mystery Thriller
1456,Auntie Mame,1958,Comedy Drama
1457,Vanya on 42nd Street,1994,Drama
1458,Flirt,1995,Drama
1459,Rebecca,1940,Romance Thriller
1460,Apocalypse Now,1979,Drama War
1461,Henry V,1989,Drama War
1462,Where Eagles Dare,1969,Action Adventure War
1463,Betrayed,1988,Drama Thriller
1464,King of New York,1990,Action Crime
1465,Jagged Edge,1985,Thriller
1466,"Longest Day, The",1962,Action Drama War
1467,Assault on Precinct 13,1976,Action Thriller
1468,Godzilla,Gojira,Action Sci-Fi
1469,"Dirty Dozen, The",1967,Action War
1470,Kelly's Heroes,1970,Action Comedy War
1471,Thunderbolt and Lightfoot,1974,Action
1472,"Old Man and the Sea, The",1958,Adventure Drama
1473,"Night to Remember, A",1958,Action Drama
1474,"Presidio, The",1988,Action
1475,Executive Decision,1996,Action Thriller
1476,"Double Life of Veronique, The",La Double Vie de Véronique,Drama
1477,Bamboozled,2000,Comedy
1478,Requiem for a Dream,2000,Drama
1479,Whatever,1998,Drama
1480,Love and Basketball,2000,Drama Romance
1481,Secrets & Lies,1996,Drama
1482,Wonderland,1997,Documentary
1483,"Lady Vanishes, The",1938,Comedy Mystery Romance Thriller
1484,"Purple Rose of Cairo, The",1985,Comedy Drama Romance
1485,"General, The",1927,Comedy
1486,"Taming of the Shrew, The",1967,Comedy
1487,"Great Dictator, The",1940,Comedy
1488,Modern Times,1936,Comedy
1489,Going My Way,1944,Comedy
1490,Real Genius,1985,Comedy
1491,"Little Shop of Horrors, The",1960,Comedy Horror
1492,My Favorite Year,1982,Comedy
1493,"Last Detail, The",1973,Comedy Drama
1494,To Catch a Thief,1955,Comedy Romance Thriller
1495,Friday the 13th Part 3: 3D,1982,Horror
1496,To Be or Not to Be,1942,Comedy Drama War
1497,Hang 'em High,1967,Western
1498,"Raven, The",1963,Comedy Horror
1499,Harvey,1950,Comedy
1500,"Scarlet Letter, The",1926,Drama
1501,"Lady Eve, The",1941,Comedy Romance
1502,Sullivan's Travels,1942,Comedy
1503,My Man Godfrey,1957,Comedy
1504,Little Lord Fauntleroy,1936,Drama
1505,Barefoot in the Park,1967,Comedy
1506,"Goodbye Girl, The",1977,Comedy Romance
1507,Harold and Maude,1971,Comedy
1508,Born Yesterday,1950,Comedy
1509,"Perils of Pauline, The",1947,Comedy
1510,Creature Comforts,1990,Animation Comedy
1511,Snow Day,2000,Comedy
1512,Persuasion,1995,Romance
1513,Fantasia 2000,1999,Animation Children's Musical
1514,Nutty Professor II: The Klumps,2000,Comedy
1515,Shower,Xizhao,Comedy
1516,Sliding Doors,1998,Drama Romance
1517,Kronos,1973,Horror
1518,"English Patient, The",1996,Drama Romance War
1519,Network,1976,Comedy Drama
1520,"Mummy's Hand, The",1940,Horror
1521,"King and I, The",1956,Musical
1522,Belle de jour,1967,Drama
1523,"Butcher Boy, The",1998,Drama
1524,Suspicion,1941,Mystery Thriller
1525,"Birds, The",1963,Horror
1526,Re-Animator,1985,Horror
1527,Drugstore Cowboy,1989,Crime Drama
1528,And the Band Played On,1993,Drama
1529,Patton,1970,Drama War
1530,Nosferatu,"Nosferatu, eine Symphonie des Grauens",Horror
1531,"Ghost of Frankenstein, The",1942,Horror
1532,Nashville,1975,Drama Musical
1533,"Unbearable Lightness of Being, The",1988,Drama
1534,"Gay Divorcee, The",1934,Comedy Musical Romance
1535,"Killing Fields, The",1984,Drama War
1536,What Ever Happened to Baby Jane?,1962,Drama Thriller
1537,Aces: Iron Eagle III,1992,Action War
1538,"Loss of Sexual Innocence, The",1999,Drama
1539,Marty,1955,Drama Romance
1540,Country,1984,Drama
1541,Places in the Heart,1984,Drama
1542,Frenzy,1972,Thriller
1543,Swiss Family Robinson,1960,Adventure Children's
1544,"Man Who Knew Too Much, The",1956,Thriller
1545,"Women, The",1939,Comedy
1546,Midnight Express,1978,Drama
1547,Dead Calm,1989,Thriller
1548,"Boys from Brazil, The",1978,Thriller
1549,Lost Highway,1997,Mystery
1550,Spellbound,1945,Mystery Romance Thriller
1551,Runaway Train,1985,Action Adventure Drama Thriller
1552,High Plains Drifter,1972,Western
1553,East of Eden,1955,Drama
1554,Near Dark,1987,Comedy Horror
1555,Hairspray,1988,Comedy Drama
1556,Inferno,1980,Horror
1557,"Paper Chase, The",1973,Drama
1558,Days of Heaven,1978,Drama
1559,Fright Night,1985,Comedy Horror
1560,Anchors Aweigh,1945,Comedy Musical
1561,"Odessa File, The",1974,Thriller
1562,Carnal Knowledge,1971,Drama
1563,"Falcon and the Snowman, The",1984,Drama
1564,South Pacific,1958,Musical Romance War
1565,"Howling, The",1980,Horror
1566,Sleepers,1996,Crime Drama
1567,For a Few Dollars More,1965,Western
1568,"Kentucky Fried Movie, The",1977,Comedy
1569,"Toxic Avenger, The",1985,Comedy Horror
1570,He Walked by Night,1948,Crime Film-Noir Thriller
1571,Dial M for Murder,1954,Mystery Thriller
1572,"Name of the Rose, The",1986,Mystery
1573,My Life as a Dog,Mitt liv som hund,Drama
1574,Steel Magnolias,1989,Drama
1575,"Right Stuff, The",1983,Drama
1576,Bride of the Monster,1956,Horror Sci-Fi
1577,Mildred Pierce,1945,Drama
1578,Cronos,1992,Horror
1579,Of Mice and Men,1992,Drama
1580,"Ipcress File, The",1965,Thriller
1581,City of Angels,1998,Romance
1582,Who's Harry Crumb?,1989,Comedy
1583,Matilda,1996,Children's Comedy
1584,Can't Hardly Wait,1998,Comedy Drama Romance
1585,Soapdish,1991,Comedy
1586,Whipped,2000,Comedy
1587,Funny Farm,1988,Comedy
1588,Stepmom,1998,Drama
1589,Police Academy 2: Their First Assignment,1985,Comedy
1590,Police Academy 3: Back in Training,1986,Comedy
1591,Police Academy 5: Assignment: Miami Beach,1988,Comedy
1592,Police Academy 6: City Under Siege,1989,Comedy
1593,Crocodile Dundee II,1988,Adventure Comedy
1594,8 1/2,1963,Drama
1595,"Autumn Tale, An",Conte d'automne,Romance
1596,Spice World,1997,Comedy Musical
1597,"Searchers, The",1956,Western
1598,Beyond Rangoon,1995,Drama War
1599,Shane,1953,Drama Western
1600,Walking and Talking,1996,Romance
1601,Diva,1981,Action Drama Mystery Romance Thriller
1602,Return to Me,2000,Drama Romance
1603,"Dreamlife of Angels, The",La Vie rêvée des anges,Drama
1604,Walkabout,1971,Drama
1605,Kaspar Hauser,1993,Drama
1606,Popeye,1980,Adventure Comedy Musical
1607,Jules and Jim,Jules et Jim,Drama
1608,Hud,1963,Drama Western
1609,Seven Beauties,Pasqualino Settebellezze,Comedy Drama
1610,Swept Away,Travolti da un insolito destino nell'azzurro mare d'Agosto,Comedy Drama
1611,Jonah Who Will Be 25 in the Year 2000,1976,Comedy
1612,Guys and Dolls,1955,Musical
1613,"Man for All Seasons, A",1966,Drama
1614,"Next Stop, Wonderland",1998,Comedy Drama Romance
1615,Limbo,1999,Drama
1616,Bossa Nova,1999,Comedy
1617,Klute,1971,Drama Mystery
1618,"Commitments, The",1991,Comedy Drama
1619,Living Out Loud,1998,Comedy Romance
1620,Holiday Inn,1942,Comedy Musical
1621,Year of Living Dangerously,1982,Drama Romance
1622,American Gigolo,1980,Drama
1623,Top Hat,1935,Comedy Musical Romance
1624,American Pop,1981,Animation Musical
1625,Giant,1956,Drama
1626,Kagemusha,1980,Drama War
1627,"39 Steps, The",1935,Thriller
1628,Mifune,Mifunes sidste sang,Comedy Romance
1629,Bananas,1971,Comedy War
1630,Home Fries,1998,Comedy Romance
1631,Saving Grace,2000,Comedy
1632,Victor/Victoria,1982,Comedy Musical
1633,"Man and a Woman, A",Un Homme et une Femme,Drama Romance
1634,Chungking Express,1994,Drama Mystery Romance
1635,"Ruling Class, The",1972,Comedy
1636,"Winslow Boy, The",1998,Drama
1637,"Color of Money, The",1986,Drama
1638,"Tao of Steve, The",2000,Comedy
1639,Cinema Paradiso,1988,Comedy Drama Romance
1640,Blowup,1966,Drama Mystery
1641,"Big One, The",1997,Comedy Documentary
1642,Exotica,1994,Drama
1643,Johnny Mnemonic,1995,Action Sci-Fi Thriller
1644,"Slums of Beverly Hills, The",1998,Comedy
1645,Iron Eagle,1986,Action War
1646,Clockwatchers,1997,Comedy
1647,Lucas,1986,Drama
1648,Men Don't Leave,1990,Drama
1649,Angel Heart,1987,Film-Noir Mystery Thriller
1650,Take the Money and Run,1969,Comedy
1651,Mimic,1997,Sci-Fi Thriller
1652,"Siege, The",1998,Action Thriller
1653,Tin Men,1987,Comedy Drama
1654,Better Than Chocolate,1999,Comedy Romance
1655,"Perfect World, A",1993,Action Drama
1656,U2: Rattle and Hum,1988,Documentary Musical
1657,"Peacemaker, The",1997,Action Thriller War
1658,Fear of a Black Hat,1993,Comedy
1659,Smilla's Sense of Snow,1997,Action Drama Thriller
1660,When We Were Kings,1996,Documentary
1661,Predator 2,1990,Action Sci-Fi Thriller
1662,Stalag 17,1953,Drama War
1663,Red Sorghum,Hong Gao Liang,Drama War
1664,"Corruptor, The",1999,Action Crime Drama Thriller
1665,Godzilla 2000,Gojira ni-sen mireniamu,Action Adventure Sci-Fi
1666,Friday the 13th: The Final Chapter,1984,Horror
1667,"Mirror Has Two Faces, The",1996,Comedy Romance
1668,Mrs. Winterbourne,1996,Comedy Romance
1669,Buena Vista Social Club,1999,Documentary
1670,Balto,1995,Animation Children's
1671,'Til There Was You,1997,Drama Romance
1672,Six Days Seven Nights,1998,Adventure Comedy Romance
1673,How to Make an American Quilt,1995,Drama Romance
1674,Kiss the Girls,1997,Crime Drama Thriller
1675,Mary Reilly,1996,Drama Thriller
1676,Malice,1993,Thriller
1677,Detroit Rock City,1999,Comedy
1678,Stuart Little,1999,Children's Comedy
1679,Mafia!,1998,Comedy Crime
1680,Force 10 from Navarone,1978,Action War
1681,Pork Chop Hill,1959,War
1682,"Kid in King Arthur's Court, A",1995,Adventure Children's Comedy Fantasy Romance
1683,Iron Eagle II,1988,Action War
1684,Allan Quartermain and the Lost City of Gold,1987,Action Adventure
1685,Flying Tigers,1942,Action Drama War
1686,"Fighting Seabees, The",1944,Action Drama War
1687,Mighty Joe Young,1949,Adventure Children's Drama
1688,For Whom the Bell Tolls,1943,Adventure War
1689,"Farewell to Arms, A",1932,Romance War
1690,"Towering Inferno, The",1974,Action Drama
1691,Captain Horatio Hornblower,1951,Action Adventure War
1692,Beyond the Poseidon Adventure,1979,Adventure
1693,"Bear, The",1988,Adventure
1694,"Life Less Ordinary, A",1997,Romance Thriller
1695,"Deep End of the Ocean, The",1999,Drama
1696,Runaway,1984,Sci-Fi Thriller
1697,Plan 9 from Outer Space,1958,Horror Sci-Fi
1698,Breakdown,1997,Action Thriller
1699,U-571,2000,Action Thriller
1700,Free Enterprise,1998,Comedy Romance Sci-Fi
1701,Cocoon: The Return,1988,Comedy Sci-Fi
1702,Timecop,1994,Action Sci-Fi
1703,Freejack,1992,Action Sci-Fi
1704,"Island of Dr. Moreau, The",1996,Sci-Fi Thriller
1705,Sinbad and the Eye of the Tiger,1977,Action Adventure
1706,Lawnmower Man 2: Beyond Cyberspace,1996,Sci-Fi Thriller
1707,Communion,1989,Drama Sci-Fi Thriller
1708,Airport,1970,Drama
1709,"Fly II, The",1989,Horror Sci-Fi
1710,Event Horizon,1997,Action Mystery Sci-Fi Thriller
1711,"Black Hole, The",1979,Sci-Fi
1712,Rocketship X-M,1950,Sci-Fi
1713,Robocop 2,1990,Action Crime Sci-Fi
1714,"They Shoot Horses, Don't They?",1969,Drama
1715,Something Wicked This Way Comes,1983,Children's Horror
1716,"Slipper and the Rose, The",1976,Adventure Musical Romance
1717,Midnight Cowboy,1969,Drama
1718,"Adventures of Milo and Otis, The",1986,Children's
1719,Halloween II,1981,Horror
1720,Halloween III: Season of the Witch,1983,Horror
1721,Halloween 4: The Return of Michael Myers,1988,Horror
1722,Halloween 5: The Revenge of Michael Myers,1989,Horror
1723,Halloween: The Curse of Michael Myers,1995,Horror Thriller
1724,Muppet Treasure Island,1996,Adventure Children's Comedy Musical
1725,Agnes of God,1985,Drama Mystery
1726,"Texas Chainsaw Massacre 2, The",1986,Horror
1727,Leatherface: Texas Chainsaw Massacre III,1990,Horror
1728,"Return of the Texas Chainsaw Massacre, The",1994,Horror
1729,"Golden Voyage of Sinbad, The",1974,Action Adventure
1730,Halloween: H20,1998,Horror Thriller
1731,Dead Men Don't Wear Plaid,1982,Comedy Crime Thriller
1732,"Object of My Affection, The",1998,Comedy Romance
1733,They Might Be Giants,1971,Comedy Romance
1734,Up Close and Personal,1996,Drama Romance
1735,Boys on the Side,1995,Comedy Drama
1736,Dying Young,1991,Drama Romance
1737,Simply Irresistible,1999,Comedy Romance
1738,20 Dates,1998,Comedy
1739,Mr. & Mrs. Smith,1941,Comedy
1740,Cat Ballou,1965,Comedy Western
1741,"Couch in New York, A",1996,Comedy Romance
1742,Smoke Signals,1998,Comedy Drama
1743,Ready to Wear,Pret-A-Porter,Comedy
1744,Mother,1996,Comedy
1745,"Month by the Lake, A",1995,Comedy Drama
1746,Crimes of the Heart,1986,Comedy Drama
1747,"American in Paris, An",1951,Musical Romance
1748,Dance with Me,1998,Drama Romance
1749,Passion of Mind,1999,Romance Thriller
1750,"Apartment, The",1960,Comedy Drama
1751,Feeling Minnesota,1996,Drama Romance
1752,Peter's Friends,1992,Comedy Drama
1753,Pollyanna,1960,Children's Comedy Drama
1754,"Muse, The",1999,Comedy Drama
1755,That Darn Cat!,1965,Children's Comedy Mystery
1756,"Beautician and the Beast, The",1997,Comedy Romance
1757,She's So Lovely,1997,Drama Romance
1758,"Flintstones, The",1994,Children's Comedy
1759,Carrington,1995,Drama Romance
1760,Nina Takes a Lover,1994,Comedy Romance
1761,Only You,1994,Comedy Romance
1762,I'll Be Home For Christmas,1998,Comedy Romance
1763,In Love and War,1996,Romance War
1764,Love in the Afternoon,1957,Comedy Romance
1765,Queens Logic,1991,Comedy Drama
1766,Heartburn,1986,Comedy Drama
1767,Irma la Douce,1963,Comedy
1768,"Paper, The",1994,Comedy Drama
1769,"Favor, The",1994,Comedy Romance
1770,"Theory of Flight, The",1998,Comedy Drama Romance
1771,Celebrity,1998,Comedy
1772,"Smile Like Yours, A",1997,Comedy Romance
1773,Overnight Delivery,1996,Romance
1774,Love and Death,1975,Comedy
1775,Playing by Heart,1998,Drama Romance
1776,"House of the Spirits, The",1993,Drama Romance
1777,When the Cats Away,Chacun cherche son chat,Comedy Romance
1778,Dog Park,1998,Comedy Romance
1779,"Quiet Man, The",1952,Comedy Romance
1780,"Great Race, The",1965,Comedy Musical
1781,Made in America,1993,Comedy
1782,Jumpin' Jack Flash,1986,Action Comedy Romance Thriller
1783,Hugo Pool,1997,Romance
1784,Candleshoe,1977,Adventure Children's Comedy
1785,Denise Calls Up,1995,Comedy
1786,Manhattan Murder Mystery,1993,Comedy Mystery
1787,Unstrung Heroes,1995,Comedy Drama
1788,Critical Care,1997,Comedy
1789,"Slumber Party Massacre II, The",1987,Horror
1790,"Nightmare on Elm Street Part 2: Freddy's Revenge, A",1985,Horror
1791,"Nightmare on Elm Street 3: Dream Warriors, A",1987,Horror
1792,"Nightmare on Elm Street 4: The Dream Master, A",1988,Horror
1793,"Nightmare on Elm Street 5: The Dream Child, A",1989,Horror
1794,Freddy's Dead: The Final Nightmare,1991,Horror
1795,Friday the 13th Part 2,1981,Horror
1796,Friday the 13th Part V: A New Beginning,1985,Horror
1797,Friday the 13th Part VI: Jason Lives,1986,Horror
1798,Wes Craven's New Nightmare,1994,Horror
1799,Friday the 13th Part VII: The New Blood,1988,Horror
1800,Friday the 13th Part VIII: Jason Takes Manhattan,1989,Horror
1801,Baraka,1992,Documentary
1802,Rollercoaster,1977,Drama Thriller
1803,"Little Rascals, The",1994,Children's Comedy
1804,Herbie Goes Bananas,1980,Adventure Children's Comedy
1805,"Wild Bunch, The",1969,Western
1806,Air Bud: Golden Receiver,1998,Children's Comedy
1807,Jingle All the Way,1996,Adventure Children's Comedy
1808,Joe's Apartment,1996,Comedy Musical
1809,Foxfire,1996,Drama
1810,Chain Reaction,1996,Action Adventure Thriller
1811,Fathers' Day,1997,Comedy
1812,Absolute Power,1997,Mystery Thriller
1813,Pale Rider,1985,Western
1814,Leave It to Beaver,1997,Comedy
1815,Jungle2Jungle,a.k.a. Jungle 2 Jungle,Children's Comedy
1816,Titanic,1953,Action Drama
1817,Battle for the Planet of the Apes,1973,Action Sci-Fi
1818,Conquest of the Planet of the Apes,1972,Action Sci-Fi
1819,Michael Collins,1996,Drama War
1820,Last Man Standing,1996,Action Drama Western
1821,Hard Rain,1998,Action Thriller
1822,Deep Rising,1998,Action Horror Sci-Fi
1823,"Goofy Movie, A",1995,Animation Children's Comedy Romance
1824,Hackers,1995,Action Crime Thriller
1825,Mutiny on the Bounty,1935,Adventure
1826,Everest,1998,Documentary
1827,Dinosaur,2000,Animation Children's
1828,From Here to Eternity,1953,Drama Romance War
1829,Empire Records,1995,Comedy Drama
1830,Cutthroat Island,1995,Action Adventure Romance
1831,Ace Ventura: When Nature Calls,1995,Comedy
1832,"Love Bug, The",1969,Children's Comedy
1833,Herbie Rides Again,1974,Adventure Children's Comedy
1834,"Road to El Dorado, The",2000,Animation Children's
1835,"Astronaut's Wife, The",1999,Sci-Fi Thriller
1836,Addams Family Values,1993,Comedy
1837,Backbeat,1993,Drama Musical
1838,"Beverly Hillbillies, The",1993,Comedy
1839,Blown Away,1994,Action Thriller
1840,Murder in the First,1995,Drama Thriller
1841,I Love Trouble,1994,Action Comedy
1842,Yellow Submarine,1968,Animation Musical
1843,Radioland Murders,1994,Comedy Mystery Romance
1844,"Ref, The",1994,Comedy
1845,Renaissance Man,1994,Comedy Drama War
1846,Richie Rich,1994,Children's Comedy
1847,"Big Green, The",1995,Children's Comedy
1848,"River Wild, The",1994,Action Thriller
1849,For Love or Money,1993,Comedy
1850,"Shadow, The",1994,Action
1851,Shadowlands,1993,Drama Romance
1852,"Apple Dumpling Gang Rides Again, The",1979,Children's Comedy Western
1853,"Omega Code, The",1999,Action
1854,Life with Mikey,1993,Comedy
1855,Voyage to the Bottom of the Sea,1961,Adventure Sci-Fi
1856,Clockers,1995,Drama
1857,Get on the Bus,1996,Drama
1858,Nick of Time,1995,Action Thriller
1859,"Replacements, The",2000,Comedy
1860,Black and White,1999,Drama
1861,Shanghai Surprise,1986,Adventure
