{'loss': 133.3159, 'learning_rate': 3.493013972055888e-06, 'epoch': 0.01}
{'loss': 3.5515, 'learning_rate': 0.0005278332224440008, 'epoch': 9.64}
{'loss': 3.6867, 'learning_rate': 0.0005274451097804392, 'epoch': 9.66}
{'loss': 3.8491, 'learning_rate': 0.0005270569971168774, 'epoch': 9.67}
{'loss': 3.7167, 'learning_rate': 0.0005266688844533156, 'epoch': 9.69}
{'loss': 3.6071, 'learning_rate': 0.0005262807717897538, 'epoch': 9.7}
{'loss': 3.5253, 'learning_rate': 0.0005258926591261921, 'epoch': 9.72}
{'loss': 3.3865, 'learning_rate': 0.0005255045464626303, 'epoch': 9.73}
{'eval_loss': 4.512967586517334, 'eval_runtime': 7314.3773, 'eval_samples_per_second': 7.389, 'eval_steps_per_second': 0.019, 'epoch': 9.73}
{'loss': 3.5291, 'learning_rate': 0.0005251164337990684, 'epoch': 9.75}
{'loss': 3.5702, 'learning_rate': 0.0005247283211355068, 'epoch': 9.76}
{'loss': 3.7229, 'learning_rate': 0.000524340208471945, 'epoch': 9.78}
{'loss': 3.9058, 'learning_rate': 0.0005239520958083832, 'epoch': 9.79}
{'loss': 3.8107, 'learning_rate': 0.0005235639831448214, 'epoch': 9.81}
{'loss': 3.7825, 'learning_rate': 0.0005231758704812597, 'epoch': 9.82}
{'loss': 3.706, 'learning_rate': 0.000522787757817698, 'epoch': 9.84}
{'loss': 3.3822, 'learning_rate': 0.0005223996451541362, 'epoch': 9.85}
{'loss': 3.6442, 'learning_rate': 0.0005220115324905744, 'epoch': 9.87}
{'loss': 3.7607, 'learning_rate': 0.0005216234198270127, 'epoch': 9.88}
{'loss': 3.4986, 'learning_rate': 0.0005212353071634508, 'epoch': 9.9}
{'loss': 3.4588, 'learning_rate': 0.0005208471944998891, 'epoch': 9.91}
{'loss': 3.52, 'learning_rate': 0.0005204590818363273, 'epoch': 9.93}
{'loss': 3.2567, 'learning_rate': 0.0005200709691727656, 'epoch': 9.94}
{'loss': 3.1501, 'learning_rate': 0.0005196828565092038, 'epoch': 9.96}
{'loss': 3.1987, 'learning_rate': 0.000519294743845642, 'epoch': 9.97}
{'loss': 3.2282, 'learning_rate': 0.0005189066311820803, 'epoch': 9.99}
{'loss': 3.2913, 'learning_rate': 0.0005185185185185185, 'epoch': 10.0}
{'loss': 3.0529, 'learning_rate': 0.0005181304058549567, 'epoch': 10.01}
{'loss': 2.8026, 'learning_rate': 0.000517742293191395, 'epoch': 10.03}
{'loss': 2.79, 'learning_rate': 0.0005173541805278333, 'epoch': 10.04}
{'loss': 3.1942, 'learning_rate': 0.0005169660678642714, 'epoch': 10.06}
{'loss': 3.2481, 'learning_rate': 0.0005165779552007097, 'epoch': 10.07}
{'loss': 3.1771, 'learning_rate': 0.0005161898425371479, 'epoch': 10.09}
{'loss': 3.1955, 'learning_rate': 0.0005158017298735861, 'epoch': 10.1}
{'loss': 3.4521, 'learning_rate': 0.0005154136172100243, 'epoch': 10.12}
{'loss': 3.3342, 'learning_rate': 0.0005150255045464627, 'epoch': 10.13}
{'loss': 3.2833, 'learning_rate': 0.0005146373918829009, 'epoch': 10.15}
{'loss': 3.2197, 'learning_rate': 0.0005142492792193391, 'epoch': 10.16}
{'loss': 3.2201, 'learning_rate': 0.0005138611665557773, 'epoch': 10.18}
{'loss': 3.3912, 'learning_rate': 0.0005134730538922155, 'epoch': 10.19}
{'loss': 3.465, 'learning_rate': 0.0005130849412286539, 'epoch': 10.21}
{'loss': 3.402, 'learning_rate': 0.000512696828565092, 'epoch': 10.22}
{'loss': 3.2802, 'learning_rate': 0.0005123087159015303, 'epoch': 10.24}
{'loss': 3.285, 'learning_rate': 0.0005119206032379685, 'epoch': 10.25}
{'loss': 3.318, 'learning_rate': 0.0005115324905744067, 'epoch': 10.27}
{'loss': 3.3302, 'learning_rate': 0.0005111443779108449, 'epoch': 10.28}
{'loss': 3.3397, 'learning_rate': 0.0005107562652472832, 'epoch': 10.3}
{'loss': 3.3906, 'learning_rate': 0.0005103681525837215, 'epoch': 10.31}
{'loss': 3.6016, 'learning_rate': 0.0005099800399201597, 'epoch': 10.33}
{'loss': 3.5691, 'learning_rate': 0.0005095919272565979, 'epoch': 10.34}
{'loss': 3.4011, 'learning_rate': 0.0005092038145930362, 'epoch': 10.36}
{'loss': 3.3803, 'learning_rate': 0.0005088157019294744, 'epoch': 10.37}
{'loss': 3.4183, 'learning_rate': 0.0005084275892659125, 'epoch': 10.39}
{'loss': 3.4177, 'learning_rate': 0.0005080394766023509, 'epoch': 10.4}
{'loss': 3.44, 'learning_rate': 0.0005076513639387891, 'epoch': 10.42}
{'loss': 3.437, 'learning_rate': 0.0005072632512752273, 'epoch': 10.43}
{'loss': 3.5548, 'learning_rate': 0.0005068751386116655, 'epoch': 10.45}
{'loss': 3.6705, 'learning_rate': 0.0005064870259481038, 'epoch': 10.46}
{'loss': 3.5488, 'learning_rate': 0.000506098913284542, 'epoch': 10.48}
{'eval_loss': 4.37199068069458, 'eval_runtime': 6773.5978, 'eval_samples_per_second': 7.979, 'eval_steps_per_second': 0.021, 'epoch': 10.48}
{'loss': 3.4457, 'learning_rate': 0.0005057108006209802, 'epoch': 10.49}
{'loss': 3.5145, 'learning_rate': 0.0005053226879574185, 'epoch': 10.51}
{'loss': 3.4771, 'learning_rate': 0.0005049345752938568, 'epoch': 10.52}
{'loss': 3.4695, 'learning_rate': 0.000504546462630295, 'epoch': 10.54}
{'loss': 3.6965, 'learning_rate': 0.0005041583499667332, 'epoch': 10.55}
{'loss': 3.6493, 'learning_rate': 0.0005037702373031714, 'epoch': 10.57}
{'loss': 3.5651, 'learning_rate': 0.0005033821246396097, 'epoch': 10.58}
{'loss': 3.533, 'learning_rate': 0.0005029940119760479, 'epoch': 10.6}
{'loss': 3.5284, 'learning_rate': 0.0005026058993124861, 'epoch': 10.61}
{'loss': 3.4873, 'learning_rate': 0.0005022177866489244, 'epoch': 10.63}
{'loss': 3.5288, 'learning_rate': 0.0005018296739853626, 'epoch': 10.64}
{'loss': 3.6831, 'learning_rate': 0.0005014415613218008, 'epoch': 10.66}
{'loss': 3.7787, 'learning_rate': 0.000501053448658239, 'epoch': 10.67}
{'loss': 3.6375, 'learning_rate': 0.0005006653359946774, 'epoch': 10.69}
{'loss': 3.5407, 'learning_rate': 0.0005002772233311156, 'epoch': 10.7}
{'loss': 3.4655, 'learning_rate': 0.0004998891106675538, 'epoch': 10.72}
{'loss': 3.3299, 'learning_rate': 0.000499500998003992, 'epoch': 10.73}
{'loss': 3.4723, 'learning_rate': 0.0004991128853404303, 'epoch': 10.75}
{'loss': 3.5432, 'learning_rate': 0.0004987247726768684, 'epoch': 10.76}
{'loss': 3.7068, 'learning_rate': 0.0004983366600133068, 'epoch': 10.78}
{'loss': 3.8597, 'learning_rate': 0.000497948547349745, 'epoch': 10.79}
{'loss': 3.7265, 'learning_rate': 0.0004975604346861832, 'epoch': 10.81}
{'loss': 3.7452, 'learning_rate': 0.0004971723220226214, 'epoch': 10.82}
{'loss': 3.5904, 'learning_rate': 0.0004967842093590596, 'epoch': 10.84}
{'loss': 3.3447, 'learning_rate': 0.0004963960966954979, 'epoch': 10.85}
{'loss': 3.6526, 'learning_rate': 0.0004960079840319361, 'epoch': 10.87}
{'loss': 3.6542, 'learning_rate': 0.0004956198713683744, 'epoch': 10.88}
{'loss': 3.4161, 'learning_rate': 0.0004952317587048126, 'epoch': 10.9}
{'loss': 3.4087, 'learning_rate': 0.0004948436460412509, 'epoch': 10.91}
{'loss': 3.4578, 'learning_rate': 0.000494455533377689, 'epoch': 10.93}
{'loss': 3.1562, 'learning_rate': 0.0004940674207141273, 'epoch': 10.94}
{'loss': 3.1049, 'learning_rate': 0.0004936793080505655, 'epoch': 10.96}
{'loss': 3.1431, 'learning_rate': 0.0004932911953870038, 'epoch': 10.97}
{'loss': 3.195, 'learning_rate': 0.000492903082723442, 'epoch': 10.99}
{'loss': 3.2414, 'learning_rate': 0.0004925149700598803, 'epoch': 11.0}
{'loss': 2.9078, 'learning_rate': 0.0004921268573963185, 'epoch': 11.02}
{'loss': 2.7281, 'learning_rate': 0.0004917387447327567, 'epoch': 11.03}
{'loss': 2.7314, 'learning_rate': 0.0004913506320691949, 'epoch': 11.05}
{'loss': 3.216, 'learning_rate': 0.0004909625194056331, 'epoch': 11.06}
{'loss': 3.1854, 'learning_rate': 0.0004905744067420715, 'epoch': 11.08}
{'loss': 3.1144, 'learning_rate': 0.0004901862940785096, 'epoch': 11.09}
{'loss': 3.1769, 'learning_rate': 0.0004897981814149479, 'epoch': 11.11}
{'loss': 3.4149, 'learning_rate': 0.0004894100687513861, 'epoch': 11.12}
{'loss': 3.261, 'learning_rate': 0.0004890219560878243, 'epoch': 11.14}
{'loss': 3.2193, 'learning_rate': 0.0004886338434242625, 'epoch': 11.15}
{'loss': 3.1662, 'learning_rate': 0.00048824573076070086, 'epoch': 11.17}
{'loss': 3.1933, 'learning_rate': 0.000487857618097139, 'epoch': 11.18}
{'loss': 3.3646, 'learning_rate': 0.0004874695054335773, 'epoch': 11.2}
{'loss': 3.43, 'learning_rate': 0.0004870813927700155, 'epoch': 11.21}
{'loss': 3.3262, 'learning_rate': 0.0004866932801064538, 'epoch': 11.23}
{'eval_loss': 4.268558502197266, 'eval_runtime': 6658.8651, 'eval_samples_per_second': 8.117, 'eval_steps_per_second': 0.021, 'epoch': 11.23}
{'loss': 3.2058, 'learning_rate': 0.000486305167442892, 'epoch': 11.24}
{'loss': 3.2431, 'learning_rate': 0.0004859170547793302, 'epoch': 11.26}
{'loss': 3.2842, 'learning_rate': 0.00048552894211576847, 'epoch': 11.27}
{'loss': 3.2565, 'learning_rate': 0.0004851408294522067, 'epoch': 11.29}
{'loss': 3.3035, 'learning_rate': 0.00048475271678864496, 'epoch': 11.3}
{'loss': 3.3787, 'learning_rate': 0.0004843646041250831, 'epoch': 11.32}
{'loss': 3.5688, 'learning_rate': 0.00048397649146152144, 'epoch': 11.33}
{'loss': 3.4953, 'learning_rate': 0.0004835883787979596, 'epoch': 11.35}
{'loss': 3.3339, 'learning_rate': 0.00048320026613439787, 'epoch': 11.36}
{'loss': 3.3487, 'learning_rate': 0.0004828121534708361, 'epoch': 11.38}
{'loss': 3.3748, 'learning_rate': 0.00048242404080727435, 'epoch': 11.39}
{'loss': 3.3539, 'learning_rate': 0.00048203592814371256, 'epoch': 11.41}
{'loss': 3.3882, 'learning_rate': 0.00048164781548015083, 'epoch': 11.42}
{'loss': 3.4079, 'learning_rate': 0.00048125970281658905, 'epoch': 11.44}
{'loss': 3.5287, 'learning_rate': 0.0004808715901530273, 'epoch': 11.45}
{'loss': 3.612, 'learning_rate': 0.00048048347748946553, 'epoch': 11.47}
{'loss': 3.4683, 'learning_rate': 0.0004800953648259037, 'epoch': 11.48}
{'loss': 3.3876, 'learning_rate': 0.000479707252162342, 'epoch': 11.5}
{'loss': 3.4653, 'learning_rate': 0.00047931913949878017, 'epoch': 11.51}
{'loss': 3.4032, 'learning_rate': 0.00047893102683521844, 'epoch': 11.53}
{'loss': 3.49, 'learning_rate': 0.00047854291417165665, 'epoch': 11.54}
{'loss': 3.6681, 'learning_rate': 0.0004781548015080949, 'epoch': 11.56}
{'loss': 3.574, 'learning_rate': 0.00047776668884453314, 'epoch': 11.57}
{'loss': 3.496, 'learning_rate': 0.0004773785761809714, 'epoch': 11.59}
{'loss': 3.4975, 'learning_rate': 0.0004769904635174096, 'epoch': 11.6}
{'loss': 3.4657, 'learning_rate': 0.0004766023508538479, 'epoch': 11.62}
{'loss': 3.434, 'learning_rate': 0.0004762142381902861, 'epoch': 11.63}
{'loss': 3.4923, 'learning_rate': 0.00047582612552672437, 'epoch': 11.65}
{'loss': 3.679, 'learning_rate': 0.00047543801286316253, 'epoch': 11.66}
{'loss': 3.6961, 'learning_rate': 0.00047504990019960075, 'epoch': 11.68}
{'loss': 3.5695, 'learning_rate': 0.000474661787536039, 'epoch': 11.69}
{'loss': 3.472, 'learning_rate': 0.00047427367487247723, 'epoch': 11.71}
{'loss': 3.3907, 'learning_rate': 0.0004738855622089155, 'epoch': 11.72}
{'loss': 3.3199, 'learning_rate': 0.0004734974495453537, 'epoch': 11.74}
{'loss': 3.4096, 'learning_rate': 0.000473109336881792, 'epoch': 11.75}
{'loss': 3.5142, 'learning_rate': 0.0004727212242182302, 'epoch': 11.77}
{'loss': 3.6911, 'learning_rate': 0.00047233311155466846, 'epoch': 11.78}
{'loss': 3.8021, 'learning_rate': 0.0004719449988911067, 'epoch': 11.8}
{'loss': 3.6589, 'learning_rate': 0.00047155688622754495, 'epoch': 11.81}
{'loss': 3.706, 'learning_rate': 0.0004711687735639831, 'epoch': 11.83}
{'loss': 3.4469, 'learning_rate': 0.00047078066090042143, 'epoch': 11.84}
{'loss': 3.3642, 'learning_rate': 0.0004703925482368596, 'epoch': 11.86}
{'loss': 3.6357, 'learning_rate': 0.00047000443557329786, 'epoch': 11.87}
{'loss': 3.5444, 'learning_rate': 0.00046961632290973607, 'epoch': 11.89}
{'loss': 3.3579, 'learning_rate': 0.0004692282102461743, 'epoch': 11.9}
{'loss': 3.3398, 'learning_rate': 0.00046884009758261255, 'epoch': 11.92}
{'loss': 3.3786, 'learning_rate': 0.00046845198491905077, 'epoch': 11.93}
{'loss': 3.0677, 'learning_rate': 0.00046806387225548904, 'epoch': 11.95}
{'loss': 3.0586, 'learning_rate': 0.00046767575959192725, 'epoch': 11.96}
{'loss': 3.0878, 'learning_rate': 0.0004672876469283655, 'epoch': 11.98}
{'eval_loss': 4.869134426116943, 'eval_runtime': 4866.027, 'eval_samples_per_second': 11.107, 'eval_steps_per_second': 0.029, 'epoch': 11.98}
{'loss': 3.1721, 'learning_rate': 0.0004668995342648037, 'epoch': 11.99}
{'loss': 3.1056, 'learning_rate': 0.000466511421601242, 'epoch': 12.01}
{'loss': 2.8053, 'learning_rate': 0.00046612330893768016, 'epoch': 12.02}
{'loss': 2.7134, 'learning_rate': 0.00046573519627411843, 'epoch': 12.04}
{'loss': 2.7063, 'learning_rate': 0.00046534708361055664, 'epoch': 12.05}
{'loss': 3.192, 'learning_rate': 0.0004649589709469949, 'epoch': 12.07}
{'loss': 3.1296, 'learning_rate': 0.00046457085828343313, 'epoch': 12.08}
{'loss': 3.0548, 'learning_rate': 0.0004641827456198714, 'epoch': 12.1}
{'loss': 3.1801, 'learning_rate': 0.0004637946329563096, 'epoch': 12.11}
{'loss': 3.3282, 'learning_rate': 0.0004634065202927478, 'epoch': 12.13}
{'loss': 3.2029, 'learning_rate': 0.0004630184076291861, 'epoch': 12.14}
{'loss': 3.1622, 'learning_rate': 0.00046263029496562425, 'epoch': 12.16}
{'loss': 3.094, 'learning_rate': 0.0004622421823020626, 'epoch': 12.17}
{'loss': 3.1806, 'learning_rate': 0.00046185406963850074, 'epoch': 12.19}
{'loss': 3.3273, 'learning_rate': 0.000461465956974939, 'epoch': 12.2}
{'loss': 3.3797, 'learning_rate': 0.0004610778443113772, 'epoch': 12.22}
{'loss': 3.2677, 'learning_rate': 0.0004606897316478155, 'epoch': 12.23}
{'loss': 3.1431, 'learning_rate': 0.0004603016189842537, 'epoch': 12.25}
{'loss': 3.197, 'learning_rate': 0.00045991350632069197, 'epoch': 12.26}
{'loss': 3.24, 'learning_rate': 0.0004595253936571302, 'epoch': 12.28}
{'loss': 3.1975, 'learning_rate': 0.00045913728099356845, 'epoch': 12.29}
{'loss': 3.2761, 'learning_rate': 0.00045874916833000667, 'epoch': 12.31}
{'loss': 3.3652, 'learning_rate': 0.0004583610556664448, 'epoch': 12.32}
{'loss': 3.5297, 'learning_rate': 0.0004579729430028831, 'epoch': 12.34}
{'loss': 3.4062, 'learning_rate': 0.0004575848303393213, 'epoch': 12.35}
{'loss': 3.2778, 'learning_rate': 0.0004571967176757596, 'epoch': 12.37}
{'loss': 3.2984, 'learning_rate': 0.0004568086050121978, 'epoch': 12.38}
{'loss': 3.328, 'learning_rate': 0.00045642049234863606, 'epoch': 12.4}
{'loss': 3.3218, 'learning_rate': 0.0004560323796850743, 'epoch': 12.41}
{'loss': 3.3351, 'learning_rate': 0.00045564426702151254, 'epoch': 12.43}
{'loss': 3.3926, 'learning_rate': 0.00045525615435795076, 'epoch': 12.44}
{'loss': 3.5005, 'learning_rate': 0.000454868041694389, 'epoch': 12.46}
{'loss': 3.5444, 'learning_rate': 0.00045447992903082724, 'epoch': 12.47}
{'loss': 3.3898, 'learning_rate': 0.0004540918163672655, 'epoch': 12.49}
{'loss': 3.3715, 'learning_rate': 0.00045370370370370367, 'epoch': 12.5}
{'loss': 3.4053, 'learning_rate': 0.000453315591040142, 'epoch': 12.51}
{'loss': 3.3382, 'learning_rate': 0.00045292747837658015, 'epoch': 12.53}
{'loss': 3.4827, 'learning_rate': 0.00045253936571301837, 'epoch': 12.54}
{'loss': 3.5998, 'learning_rate': 0.00045215125304945663, 'epoch': 12.56}
{'loss': 3.5254, 'learning_rate': 0.00045176314038589485, 'epoch': 12.57}
{'loss': 3.4465, 'learning_rate': 0.0004513750277223331, 'epoch': 12.59}
{'loss': 3.4474, 'learning_rate': 0.00045098691505877133, 'epoch': 12.6}
{'loss': 3.4125, 'learning_rate': 0.0004505988023952096, 'epoch': 12.62}
{'loss': 3.3795, 'learning_rate': 0.0004502106897316478, 'epoch': 12.63}
{'loss': 3.4665, 'learning_rate': 0.0004498225770680861, 'epoch': 12.65}
{'loss': 3.6622, 'learning_rate': 0.00044943446440452424, 'epoch': 12.66}
{'loss': 3.6349, 'learning_rate': 0.00044904635174096257, 'epoch': 12.68}
{'loss': 3.5021, 'learning_rate': 0.0004486582390774007, 'epoch': 12.69}
{'loss': 3.389, 'learning_rate': 0.000448270126413839, 'epoch': 12.71}
{'loss': 3.2848, 'learning_rate': 0.0004478820137502772, 'epoch': 12.72}
{'eval_loss': 4.607882499694824, 'eval_runtime': 4797.2039, 'eval_samples_per_second': 11.267, 'eval_steps_per_second': 0.029, 'epoch': 12.72}
{'loss': 3.3303, 'learning_rate': 0.0004474939010867155, 'epoch': 12.74}
{'loss': 3.3561, 'learning_rate': 0.0004471057884231537, 'epoch': 12.75}
{'loss': 3.4969, 'learning_rate': 0.0004467176757595919, 'epoch': 12.77}
{'loss': 3.6926, 'learning_rate': 0.0004463295630960302, 'epoch': 12.78}
{'loss': 3.7106, 'learning_rate': 0.0004459414504324684, 'epoch': 12.8}
{'loss': 3.6074, 'learning_rate': 0.00044555333776890666, 'epoch': 12.81}
{'loss': 3.6347, 'learning_rate': 0.0004451652251053448, 'epoch': 12.83}
{'loss': 3.3256, 'learning_rate': 0.00044477711244178314, 'epoch': 12.84}
{'loss': 3.3563, 'learning_rate': 0.0004443889997782213, 'epoch': 12.86}
{'loss': 3.6297, 'learning_rate': 0.00044400088711465957, 'epoch': 12.87}
{'loss': 3.432, 'learning_rate': 0.0004436127744510978, 'epoch': 12.89}
{'loss': 3.3146, 'learning_rate': 0.00044322466178753605, 'epoch': 12.9}
{'loss': 3.3088, 'learning_rate': 0.00044283654912397426, 'epoch': 12.92}
{'loss': 3.2476, 'learning_rate': 0.00044244843646041253, 'epoch': 12.93}
{'loss': 3.0162, 'learning_rate': 0.00044206032379685075, 'epoch': 12.95}
{'loss': 3.0258, 'learning_rate': 0.0004416722111332889, 'epoch': 12.96}
{'loss': 3.0383, 'learning_rate': 0.00044128409846972723, 'epoch': 12.98}
{'loss': 3.1301, 'learning_rate': 0.0004408959858061654, 'epoch': 12.99}
{'loss': 2.957, 'learning_rate': 0.00044050787314260366, 'epoch': 13.01}
{'loss': 2.7071, 'learning_rate': 0.0004401197604790419, 'epoch': 13.02}
{'loss': 2.6792, 'learning_rate': 0.00043973164781548014, 'epoch': 13.04}
{'loss': 2.7628, 'learning_rate': 0.00043934353515191836, 'epoch': 13.05}
{'loss': 3.1058, 'learning_rate': 0.0004389554224883566, 'epoch': 13.07}
{'loss': 3.081, 'learning_rate': 0.00043856730982479484, 'epoch': 13.08}
{'loss': 2.9846, 'learning_rate': 0.0004381791971612331, 'epoch': 13.1}
{'loss': 3.2085, 'learning_rate': 0.0004377910844976713, 'epoch': 13.11}
{'loss': 3.2404, 'learning_rate': 0.0004374029718341096, 'epoch': 13.13}
{'loss': 3.159, 'learning_rate': 0.0004370148591705478, 'epoch': 13.14}
{'loss': 3.0943, 'learning_rate': 0.00043662674650698607, 'epoch': 13.16}
{'loss': 3.0296, 'learning_rate': 0.00043623863384342423, 'epoch': 13.17}
{'loss': 3.1771, 'learning_rate': 0.00043585052117986245, 'epoch': 13.19}
{'loss': 3.2794, 'learning_rate': 0.0004354624085163007, 'epoch': 13.2}
{'loss': 3.3263, 'learning_rate': 0.00043507429585273893, 'epoch': 13.22}
{'loss': 3.1975, 'learning_rate': 0.0004346861831891772, 'epoch': 13.23}
{'loss': 3.1049, 'learning_rate': 0.0004342980705256154, 'epoch': 13.25}
{'loss': 3.1489, 'learning_rate': 0.0004339099578620537, 'epoch': 13.26}
{'loss': 3.1817, 'learning_rate': 0.0004335218451984919, 'epoch': 13.28}
{'loss': 3.1498, 'learning_rate': 0.00043313373253493016, 'epoch': 13.29}
{'loss': 3.2357, 'learning_rate': 0.0004327456198713684, 'epoch': 13.31}
{'loss': 3.3556, 'learning_rate': 0.00043235750720780665, 'epoch': 13.32}
{'loss': 3.4819, 'learning_rate': 0.0004319693945442448, 'epoch': 13.34}
{'loss': 3.3325, 'learning_rate': 0.00043158128188068313, 'epoch': 13.35}
{'loss': 3.2224, 'learning_rate': 0.0004311931692171213, 'epoch': 13.37}
{'loss': 3.2559, 'learning_rate': 0.00043080505655355956, 'epoch': 13.38}
{'loss': 3.2776, 'learning_rate': 0.00043041694388999777, 'epoch': 13.4}
{'loss': 3.2902, 'learning_rate': 0.000430028831226436, 'epoch': 13.41}
{'loss': 3.2794, 'learning_rate': 0.00042964071856287425, 'epoch': 13.43}
{'loss': 3.3538, 'learning_rate': 0.00042925260589931247, 'epoch': 13.44}
{'loss': 3.4636, 'learning_rate': 0.00042886449323575074, 'epoch': 13.46}
{'loss': 3.4626, 'learning_rate': 0.00042847638057218895, 'epoch': 13.47}
{'eval_loss': 4.4736785888671875, 'eval_runtime': 6713.7546, 'eval_samples_per_second': 8.05, 'eval_steps_per_second': 0.021, 'epoch': 13.47}
{'loss': 3.3116, 'learning_rate': 0.0004280882679086272, 'epoch': 13.49}
{'loss': 3.3563, 'learning_rate': 0.0004277001552450654, 'epoch': 13.5}
{'loss': 3.3317, 'learning_rate': 0.0004273120425815037, 'epoch': 13.52}
{'loss': 3.2867, 'learning_rate': 0.00042692392991794186, 'epoch': 13.53}
{'loss': 3.4786, 'learning_rate': 0.00042653581725438013, 'epoch': 13.55}
{'loss': 3.5452, 'learning_rate': 0.00042614770459081835, 'epoch': 13.56}
{'loss': 3.4585, 'learning_rate': 0.0004257595919272566, 'epoch': 13.58}
{'loss': 3.3735, 'learning_rate': 0.00042537147926369483, 'epoch': 13.59}
{'loss': 3.4072, 'learning_rate': 0.0004249833666001331, 'epoch': 13.61}
{'loss': 3.3501, 'learning_rate': 0.0004245952539365713, 'epoch': 13.62}
{'loss': 3.3328, 'learning_rate': 0.00042420714127300947, 'epoch': 13.64}
{'loss': 3.4503, 'learning_rate': 0.0004238190286094478, 'epoch': 13.65}
{'loss': 3.6321, 'learning_rate': 0.00042343091594588595, 'epoch': 13.67}
{'loss': 3.5531, 'learning_rate': 0.0004230428032823242, 'epoch': 13.68}
{'loss': 3.4231, 'learning_rate': 0.00042265469061876244, 'epoch': 13.7}
{'loss': 3.3196, 'learning_rate': 0.0004222665779552007, 'epoch': 13.71}
{'loss': 3.206, 'learning_rate': 0.0004218784652916389, 'epoch': 13.73}
{'loss': 3.3268, 'learning_rate': 0.0004214903526280772, 'epoch': 13.74}
{'loss': 3.3205, 'learning_rate': 0.0004211022399645154, 'epoch': 13.76}
{'loss': 3.4771, 'learning_rate': 0.00042071412730095367, 'epoch': 13.77}
{'loss': 3.6759, 'learning_rate': 0.0004203260146373919, 'epoch': 13.79}
{'loss': 3.6356, 'learning_rate': 0.00041993790197383015, 'epoch': 13.8}
{'loss': 3.5744, 'learning_rate': 0.00041954978931026837, 'epoch': 13.82}
{'loss': 3.5509, 'learning_rate': 0.00041916167664670653, 'epoch': 13.83}
{'loss': 3.2062, 'learning_rate': 0.0004187735639831448, 'epoch': 13.85}
{'loss': 3.383, 'learning_rate': 0.000418385451319583, 'epoch': 13.86}
{'loss': 3.5749, 'learning_rate': 0.0004179973386560213, 'epoch': 13.88}
{'loss': 3.3387, 'learning_rate': 0.0004176092259924595, 'epoch': 13.89}
{'loss': 3.2691, 'learning_rate': 0.00041722111332889776, 'epoch': 13.91}
{'loss': 3.2745, 'learning_rate': 0.000416833000665336, 'epoch': 13.92}
{'loss': 3.1075, 'learning_rate': 0.00041644488800177424, 'epoch': 13.94}
{'loss': 2.9499, 'learning_rate': 0.00041605677533821246, 'epoch': 13.95}
{'loss': 2.9791, 'learning_rate': 0.00041566866267465073, 'epoch': 13.97}
{'loss': 3.0021, 'learning_rate': 0.00041528055001108894, 'epoch': 13.98}
{'loss': 3.0861, 'learning_rate': 0.0004148924373475272, 'epoch': 14.0}
{'loss': 2.8387, 'learning_rate': 0.00041450432468396537, 'epoch': 14.01}
{'loss': 2.5951, 'learning_rate': 0.0004141162120204037, 'epoch': 14.03}
{'loss': 2.6421, 'learning_rate': 0.00041372809935684185, 'epoch': 14.04}
{'loss': 2.8487, 'learning_rate': 0.00041333998669328007, 'epoch': 14.06}
